ID,label
2998,2
2999,4
3000,1
3001,1
3002,7
3003,8
3004,7
3005,9
3006,1
3007,1
3008,5
3009,0
3010,7
3011,5
3012,5
3013,2
3014,2
3015,6
3016,4
3017,7
3018,9
3019,5
3020,2
3021,0
3022,3
3023,0
3024,2
3025,1
3026,7
3027,4
3028,3
3029,1
3030,8
3031,4
3032,5
3033,1
3034,7
3035,5
3036,3
3037,3
3038,7
3039,1
3040,2
3041,5
3042,3
3043,6
3044,1
3045,8
3046,8
3047,3
3048,1
3049,2
3050,5
3051,6
3052,4
3053,2
3054,1
3055,4
3056,4
3057,6
3058,4
3059,2
3060,7
3061,6
3062,7
3063,3
3064,5
3065,1
3066,0
3067,0
3068,7
3069,7
3070,0
3071,9
3072,2
3073,8
3074,6
3075,7
3076,2
3077,7
3078,4
3079,7
3080,5
3081,4
3082,3
3083,5
3084,6
3085,6
3086,4
3087,5
3088,5
3089,5
3090,0
3091,2
3092,6
3093,0
3094,0
3095,9
3096,2
3097,1
3098,7
3099,2
3100,9
3101,7
3102,4
3103,1
3104,5
3105,2
3106,8
3107,7
3108,2
3109,9
3110,0
3111,0
3112,4
3113,3
3114,0
3115,7
3116,7
3117,8
3118,5
3119,5
3120,9
3121,6
3122,3
3123,2
3124,9
3125,1
3126,9
3127,5
3128,6
3129,2
3130,1
3131,2
3132,4
3133,3
3134,3
3135,9
3136,9
3137,4
3138,8
3139,5
3140,0
3141,3
3142,0
3143,7
3144,5
3145,2
3146,0
3147,6
3148,6
3149,6
3150,1
3151,8
3152,2
3153,4
3154,3
3155,9
3156,5
3157,0
3158,4
3159,2
3160,5
3161,1
3162,2
3163,7
3164,3
3165,2
3166,1
3167,3
3168,5
3169,9
3170,3
3171,7
3172,0
3173,5
3174,9
3175,6
3176,1
3177,3
3178,3
3179,6
3180,7
3181,9
3182,9
3183,3
3184,0
3185,4
3186,9
3187,6
3188,4
3189,1
3190,6
3191,8
3192,2
3193,4
3194,6
3195,8
3196,5
3197,9
3198,4
3199,1
3200,4
3201,9
3202,6
3203,8
3204,1
3205,1
3206,6
3207,0
3208,5
3209,1
3210,3
3211,1
3212,0
3213,0
3214,4
3215,8
3216,5
3217,7
3218,9
3219,7
3220,4
3221,5
3222,4
3223,2
3224,2
3225,4
3226,4
3227,8
3228,2
3229,4
3230,5
3231,3
3232,8
3233,7
3234,2
3235,7
3236,6
3237,1
3238,0
3239,1
3240,5
3241,2
3242,8
3243,5
3244,4
3245,7
3246,7
3247,0
3248,2
3249,3
3250,8
3251,0
3252,6
3253,9
3254,6
3255,5
3256,2
3257,2
3258,9
3259,4
3260,0
3261,7
3262,6
3263,1
3264,5
3265,2
3266,0
3267,5
3268,3
3269,6
3270,3
3271,1
3272,5
3273,4
3274,8
3275,9
3276,3
3277,2
3278,1
3279,8
3280,7
3281,3
3282,8
3283,6
3284,6
3285,7
3286,4
3287,5
3288,3
3289,6
3290,7
3291,7
3292,4
3293,3
3294,7
3295,8
3296,5
3297,1
3298,0
3299,7
3300,1
3301,4
3302,7
3303,3
3304,7
3305,0
3306,1
3307,6
3308,9
3309,7
3310,6
3311,9
3312,4
3313,1
3314,4
3315,6
3316,7
3317,2
3318,2
3319,8
3320,4
3321,6
3322,8
3323,8
3324,2
3325,9
3326,3
3327,0
3328,8
3329,8
3330,1
3331,0
3332,0
3333,5
3334,8
3335,8
3336,7
3337,8
3338,6
3339,9
3340,1
3341,4
3342,0
3343,1
3344,2
3345,3
3346,0
3347,8
3348,9
3349,0
3350,4
3351,5
3352,0
3353,5
3354,2
3355,0
3356,8
3357,2
3358,0
3359,2
3360,4
3361,6
3362,1
3363,0
3364,3
3365,5
3366,0
3367,7
3368,3
3369,8
3370,1
3371,9
3372,5
3373,2
3374,3
3375,8
3376,6
3377,5
3378,0
3379,0
3380,7
3381,5
3382,1
3383,6
3384,0
3385,6
3386,6
3387,2
3388,3
3389,7
3390,8
3391,2
3392,0
3393,3
3394,0
3395,8
3396,8
3397,4
3398,2
3399,9
3400,7
3401,0
3402,6
3403,1
3404,9
3405,1
3406,8
3407,5
3408,8
3409,9
3410,3
3411,1
3412,1
3413,3
3414,8
3415,0
3416,4
3417,4
3418,1
3419,1
3420,7
3421,9
3422,0
3423,8
3424,4
3425,9
3426,5
3427,1
3428,0
3429,8
3430,4
3431,2
3432,3
3433,4
3434,3
3435,3
3436,6
3437,9
3438,9
3439,9
3440,4
3441,4
3442,3
3443,0
3444,8
3445,8
3446,9
3447,5
3448,9
3449,2
3450,7
3451,4
3452,8
3453,3
3454,2
3455,0
3456,3
3457,3
3458,9
3459,1
3460,0
3461,3
3462,0
3463,1
3464,3
3465,4
3466,7
3467,3
3468,9
3469,8
3470,4
3471,9
3472,0
3473,1
3474,1
3475,1
3476,1
3477,0
3478,6
3479,3
3480,5
3481,8
3482,1
3483,7
3484,3
3485,3
3486,9
3487,5
3488,0
3489,9
3490,5
3491,3
3492,3
3493,6
3494,6
3495,3
3496,3
3497,0
3498,3
3499,2
3500,0
3501,8
3502,3
3503,2
3504,2
3505,5
3506,0
3507,4
3508,6
3509,3
3510,5
3511,5
3512,9
3513,1
3514,4
3515,2
3516,9
3517,9
3518,8
3519,3
3520,6
3521,9
3522,9
3523,0
3524,7
3525,5
3526,2
3527,0
3528,4
3529,8
3530,1
3531,4
3532,3
3533,9
3534,3
3535,7
3536,9
3537,6
3538,6
3539,4
3540,3
3541,7
3542,5
3543,8
3544,7
3545,3
3546,8
3547,0
3548,7
3549,3
3550,3
3551,7
3552,6
3553,1
3554,0
3555,1
3556,5
3557,5
3558,0
3559,7
3560,0
3561,0
3562,4
3563,8
3564,9
3565,4
3566,1
3567,2
3568,6
3569,3
3570,3
3571,7
3572,4
3573,8
3574,7
3575,9
3576,0
3577,5
3578,3
3579,2
3580,7
3581,1
3582,5
3583,5
3584,8
3585,4
3586,0
3587,7
3588,1
3589,6
3590,4
3591,9
3592,7
3593,9
3594,9
3595,8
3596,7
3597,9
3598,4
3599,1
3600,2
3601,3
3602,0
3603,5
3604,9
3605,9
3606,3
3607,3
3608,4
3609,8
3610,2
3611,9
3612,9
3613,9
3614,5
3615,0
3616,1
3617,8
3618,3
3619,1
3620,3
3621,4
3622,4
3623,3
3624,1
3625,8
3626,3
3627,8
3628,7
3629,7
3630,2
3631,6
3632,0
3633,7
3634,8
3635,0
3636,7
3637,4
3638,5
3639,7
3640,9
3641,2
3642,9
3643,3
3644,1
3645,5
3646,7
3647,0
3648,7
3649,3
3650,3
3651,1
3652,4
3653,1
3654,9
3655,8
3656,7
3657,2
3658,3
3659,4
3660,2
3661,2
3662,1
3663,0
3664,9
3665,0
3666,2
3667,1
3668,9
3669,9
3670,7
3671,6
3672,6
3673,0
3674,0
3675,1
3676,3
3677,2
3678,9
3679,3
3680,4
3681,5
3682,1
3683,5
3684,0
3685,3
3686,3
3687,7
3688,2
3689,8
3690,5
3691,4
3692,7
3693,3
3694,2
3695,1
3696,4
3697,2
3698,4
3699,0
3700,2
3701,9
3702,3
3703,4
3704,2
3705,9
3706,3
3707,8
3708,6
3709,9
3710,1
3711,0
3712,4
3713,8
3714,1
3715,6
3716,3
3717,3
3718,5
3719,1
3720,2
3721,0
3722,3
3723,2
3724,5
3725,2
3726,0
3727,5
3728,0
3729,3
3730,5
3731,0
3732,9
3733,3
3734,9
3735,2
3736,5
3737,3
3738,7
3739,2
3740,2
3741,2
3742,2
3743,3
3744,9
3745,4
3746,0
3747,3
3748,7
3749,1
3750,3
3751,0
3752,9
3753,4
3754,5
3755,2
3756,4
3757,6
3758,7
3759,0
3760,2
3761,6
3762,6
3763,5
3764,7
3765,6
3766,7
3767,5
3768,3
3769,4
3770,0
3771,5
3772,9
3773,8
3774,1
3775,6
3776,9
3777,3
3778,4
3779,5
3780,2
3781,1
3782,7
3783,4
3784,4
3785,9
3786,7
3787,1
3788,5
3789,9
3790,1
3791,7
3792,6
3793,1
3794,9
3795,4
3796,7
3797,2
3798,9
3799,2
3800,5
3801,6
3802,7
3803,3
3804,9
3805,3
3806,1
3807,1
3808,6
3809,7
3810,9
3811,8
3812,4
3813,3
3814,4
3815,9
3816,2
3817,6
3818,4
3819,0
3820,7
3821,7
3822,5
3823,8
3824,1
3825,0
3826,4
3827,0
3828,3
3829,9
3830,2
3831,8
3832,4
3833,3
3834,3
3835,5
3836,6
3837,8
3838,3
3839,3
3840,1
3841,9
3842,5
3843,2
3844,4
3845,2
3846,6
3847,0
3848,4
3849,1
3850,9
3851,8
3852,7
3853,4
3854,1
3855,5
3856,3
3857,6
3858,1
3859,4
3860,4
3861,8
3862,0
3863,6
3864,7
3865,9
3866,7
3867,9
3868,1
3869,7
3870,0
3871,2
3872,7
3873,5
3874,9
3875,4
3876,5
3877,6
3878,9
3879,8
3880,2
3881,6
3882,4
3883,2
3884,7
3885,4
3886,7
3887,5
3888,7
3889,4
3890,0
3891,8
3892,6
3893,5
3894,5
3895,7
3896,6
3897,8
3898,6
3899,5
3900,1
3901,8
3902,5
3903,4
3904,8
3905,9
3906,2
3907,9
3908,9
3909,0
3910,8
3911,1
3912,4
3913,3
3914,5
3915,1
3916,1
3917,6
3918,0
3919,0
3920,4
3921,8
3922,9
3923,7
3924,8
3925,7
3926,2
3927,8
3928,1
3929,1
3930,8
3931,2
3932,0
3933,3
3934,1
3935,1
3936,9
3937,5
3938,7
3939,1
3940,7
3941,1
3942,9
3943,0
3944,6
3945,8
3946,4
3947,7
3948,4
3949,3
3950,4
3951,9
3952,7
3953,2
3954,3
3955,8
3956,2
3957,4
3958,5
3959,2
3960,5
3961,6
3962,8
3963,0
3964,7
3965,9
3966,0
3967,0
3968,4
3969,3
3970,9
3971,1
3972,9
3973,6
3974,5
3975,2
3976,2
3977,7
3978,0
3979,4
3980,0
3981,6
3982,6
3983,3
3984,3
3985,4
3986,4
3987,5
3988,5
3989,8
3990,2
3991,1
3992,5
3993,7
3994,7
3995,5
3996,0
3997,2
3998,9
3999,6
4000,3
4001,4
4002,7
4003,9
4004,5
4005,5
4006,9
4007,4
4008,7
4009,4
4010,2
4011,7
4012,5
4013,1
4014,7
4015,7
4016,7
4017,8
4018,3
4019,6
4020,2
4021,6
4022,7
4023,0
4024,6
4025,8
4026,0
4027,0
4028,1
4029,2
4030,1
4031,6
4032,9
4033,0
4034,0
4035,2
4036,3
4037,8
4038,2
4039,8
4040,0
4041,8
4042,3
4043,9
4044,9
4045,2
4046,6
4047,7
4048,0
4049,4
4050,7
4051,5
4052,4
4053,5
4054,2
4055,7
4056,6
4057,4
4058,1
4059,6
4060,2
4061,1
4062,1
4063,9
4064,4
4065,4
4066,1
4067,7
4068,5
4069,1
4070,3
4071,1
4072,0
4073,8
4074,2
4075,3
4076,6
4077,6
4078,2
4079,4
4080,0
4081,2
4082,0
4083,8
4084,3
4085,1
4086,3
4087,3
4088,3
4089,9
4090,2
4091,4
4092,3
4093,9
4094,6
4095,4
4096,9
4097,9
4098,1
4099,3
4100,9
4101,3
4102,3
4103,5
4104,6
4105,2
4106,1
4107,4
4108,7
4109,4
4110,0
4111,1
4112,6
4113,6
4114,3
4115,5
4116,3
4117,7
4118,3
4119,5
4120,4
4121,5
4122,7
4123,8
4124,1
4125,2
4126,2
4127,0
4128,2
4129,5
4130,9
4131,8
4132,0
4133,2
4134,4
4135,6
4136,8
4137,4
4138,9
4139,5
4140,9
4141,3
4142,2
4143,9
4144,3
4145,2
4146,5
4147,0
4148,7
4149,8
4150,2
4151,3
4152,2
4153,3
4154,7
4155,8
4156,5
4157,0
4158,4
4159,5
4160,8
4161,2
4162,1
4163,9
4164,0
4165,4
4166,1
4167,0
4168,7
4169,0
4170,0
4171,9
4172,1
4173,7
4174,0
4175,0
4176,5
4177,4
4178,8
4179,1
4180,1
4181,1
4182,5
4183,5
4184,9
4185,9
4186,1
4187,7
4188,7
4189,3
4190,4
4191,1
4192,0
4193,0
4194,9
4195,3
4196,3
4197,4
4198,9
4199,3
4200,9
4201,0
4202,2
4203,7
4204,4
4205,2
4206,5
4207,2
4208,5
4209,6
4210,9
4211,5
4212,0
4213,6
4214,6
4215,9
4216,1
4217,2
4218,9
4219,9
4220,0
4221,6
4222,4
4223,1
4224,8
4225,3
4226,3
4227,1
4228,9
4229,3
4230,2
4231,7
4232,0
4233,3
4234,5
4235,5
4236,5
4237,5
4238,8
4239,8
4240,0
4241,4
4242,3
4243,0
4244,8
4245,7
4246,9
4247,8
4248,1
4249,8
4250,5
4251,2
4252,3
4253,6
4254,0
4255,2
4256,1
4257,5
4258,0
4259,9
4260,6
4261,4
4262,4
4263,7
4264,8
4265,2
4266,6
4267,7
4268,6
4269,6
4270,4
4271,0
4272,7
4273,0
4274,5
4275,9
4276,6
4277,5
4278,2
4279,4
4280,2
4281,9
4282,9
4283,3
4284,4
4285,8
4286,4
4287,6
4288,7
4289,9
4290,4
4291,7
4292,3
4293,9
4294,0
4295,6
4296,5
4297,5
4298,7
4299,1
4300,9
4301,4
4302,1
4303,4
4304,5
4305,3
4306,2
4307,0
4308,4
4309,5
4310,9
4311,7
4312,4
4313,4
4314,2
4315,8
4316,4
4317,7
4318,9
4319,3
4320,2
4321,8
4322,5
4323,8
4324,2
4325,3
4326,2
4327,1
4328,4
4329,8
4330,5
4331,8
4332,1
4333,5
4334,4
4335,7
4336,9
4337,4
4338,5
4339,9
4340,0
4341,3
4342,8
4343,2
4344,2
4345,8
4346,0
4347,0
4348,9
4349,9
4350,8
4351,6
4352,1
4353,4
4354,5
4355,3
4356,4
4357,7
4358,0
4359,6
4360,0
4361,1
4362,7
4363,7
4364,8
4365,4
4366,2
4367,2
4368,7
4369,5
4370,0
4371,1
4372,7
4373,2
4374,9
4375,1
4376,8
4377,9
4378,1
4379,1
4380,0
4381,9
4382,8
4383,8
4384,9
4385,3
4386,7
4387,5
4388,9
4389,9
4390,1
4391,2
4392,6
4393,2
4394,1
4395,8
4396,2
4397,4
4398,0
4399,5
4400,2
4401,5
4402,3
4403,5
4404,3
4405,7
4406,4
4407,7
4408,0
4409,5
4410,6
4411,3
4412,3
4413,4
4414,8
4415,9
4416,2
4417,6
4418,1
4419,6
4420,9
4421,6
4422,3
4423,6
4424,4
4425,7
4426,5
4427,0
4428,2
4429,4
4430,3
4431,0
4432,4
4433,7
4434,6
4435,9
4436,0
4437,3
4438,3
4439,3
4440,8
4441,5
4442,7
4443,0
4444,5
4445,9
4446,2
4447,2
4448,5
4449,4
4450,1
4451,3
4452,9
4453,0
4454,8
4455,5
4456,0
4457,9
4458,1
4459,8
4460,5
4461,5
4462,6
4463,5
4464,3
4465,8
4466,2
4467,5
4468,4
4469,0
4470,3
4471,5
4472,1
4473,3
4474,4
4475,6
4476,4
4477,9
4478,5
4479,4
4480,2
4481,1
4482,2
4483,1
4484,7
4485,8
4486,1
4487,8
4488,1
4489,4
4490,3
4491,6
4492,8
4493,5
4494,6
4495,8
4496,8
4497,2
4498,4
4499,4
4500,6
4501,0
4502,9
4503,7
4504,2
4505,3
4506,2
4507,2
4508,1
4509,9
4510,2
4511,0
4512,7
4513,4
4514,9
4515,3
4516,8
4517,0
4518,0
4519,4
4520,7
4521,8
4522,5
4523,1
4524,5
4525,6
4526,8
4527,4
4528,6
4529,0
4530,6
4531,2
4532,1
4533,1
4534,9
4535,5
4536,1
4537,8
4538,9
4539,2
4540,3
4541,4
4542,7
4543,8
4544,1
4545,0
4546,3
4547,2
4548,0
4549,3
4550,8
4551,9
4552,1
4553,2
4554,3
4555,7
4556,1
4557,9
4558,9
4559,9
4560,9
4561,5
4562,2
4563,1
4564,6
4565,8
4566,2
4567,1
4568,9
4569,3
4570,6
4571,9
4572,5
4573,3
4574,7
4575,0
4576,9
4577,8
4578,4
4579,8
4580,6
4581,3
4582,2
4583,7
4584,5
4585,1
4586,2
4587,5
4588,1
4589,2
4590,2
4591,3
4592,4
4593,8
4594,9
4595,7
4596,0
4597,5
4598,8
4599,2
4600,8
4601,2
4602,6
4603,3
4604,4
4605,6
4606,4
4607,6
4608,5
4609,0
4610,7
4611,4
4612,5
4613,7
4614,0
4615,7
4616,5
4617,5
4618,8
4619,3
4620,7
4621,7
4622,1
4623,5
4624,8
4625,4
4626,0
4627,7
4628,4
4629,7
4630,6
4631,3
4632,4
4633,9
4634,0
4635,2
4636,6
4637,0
4638,6
4639,7
4640,6
4641,5
4642,0
4643,9
4644,7
4645,9
4646,8
4647,0
4648,3
4649,8
4650,8
4651,4
4652,9
4653,4
4654,6
4655,3
4656,6
4657,3
4658,6
4659,9
4660,3
4661,1
4662,3
4663,6
4664,5
4665,7
4666,5
4667,9
4668,3
4669,0
4670,9
4671,1
4672,6
4673,6
4674,8
4675,3
4676,9
4677,1
4678,9
4679,1
4680,3
4681,1
4682,8
4683,4
4684,2
4685,9
4686,1
4687,1
4688,6
4689,3
4690,4
4691,1
4692,1
4693,2
4694,0
4695,1
4696,4
4697,1
4698,0
4699,7
4700,2
4701,4
4702,2
4703,0
4704,1
4705,7
4706,8
4707,0
4708,1
4709,2
4710,9
4711,2
4712,4
4713,1
4714,3
4715,9
4716,4
4717,0
4718,0
4719,3
4720,1
4721,6
4722,1
4723,0
4724,2
4725,6
4726,2
4727,2
4728,0
4729,7
4730,5
4731,5
4732,6
4733,2
4734,6
4735,5
4736,2
4737,2
4738,5
4739,2
4740,2
4741,7
4742,1
4743,4
4744,0
4745,5
4746,8
4747,1
4748,0
4749,6
4750,4
4751,0
4752,5
4753,6
4754,8
4755,0
4756,6
4757,9
4758,7
4759,8
4760,5
4761,4
4762,4
4763,3
4764,7
4765,1
4766,2
4767,5
4768,0
4769,9
4770,9
4771,0
4772,3
4773,1
4774,5
4775,8
4776,9
4777,2
4778,0
4779,0
4780,0
4781,8
4782,5
4783,1
4784,3
4785,7
4786,0
4787,2
4788,2
4789,3
4790,4
4791,9
4792,4
4793,0
4794,9
4795,1
4796,7
4797,1
4798,5
4799,0
4800,3
4801,2
4802,3
4803,1
4804,2
4805,6
4806,0
4807,8
4808,1
4809,7
4810,5
4811,0
4812,9
4813,4
4814,8
4815,4
4816,3
4817,1
4818,2
4819,5
4820,6
4821,1
4822,0
4823,0
4824,7
4825,6
4826,5
4827,0
4828,0
4829,6
4830,0
4831,3
4832,7
4833,2
4834,3
4835,1
4836,0
4837,0
4838,8
4839,3
4840,5
4841,6
4842,0
4843,9
4844,0
4845,9
4846,3
4847,3
4848,1
4849,0
4850,6
4851,6
4852,0
4853,4
4854,4
4855,2
4856,0
4857,4
4858,3
4859,0
4860,7
4861,9
4862,2
4863,6
4864,7
4865,2
4866,4
4867,4
4868,6
4869,0
4870,5
4871,2
4872,9
4873,1
4874,6
4875,3
4876,7
4877,0
4878,9
4879,8
4880,7
4881,1
4882,5
4883,1
4884,1
4885,0
4886,5
4887,1
4888,5
4889,4
4890,3
4891,3
4892,5
4893,4
4894,1
4895,8
4896,6
4897,8
4898,0
4899,9
4900,3
4901,1
4902,8
4903,6
4904,9
4905,9
4906,0
4907,3
4908,6
4909,8
4910,2
4911,8
4912,5
4913,7
4914,7
4915,5
4916,5
4917,4
4918,5
4919,6
4920,6
4921,0
4922,9
4923,2
4924,9
4925,8
4926,8
4927,9
4928,9
4929,9
4930,2
4931,8
4932,2
4933,4
4934,2
4935,9
4936,6
4937,4
4938,2
4939,6
4940,8
4941,7
4942,0
4943,4
4944,4
4945,2
4946,3
4947,8
4948,5
4949,1
4950,4
4951,8
4952,8
4953,6
4954,7
4955,8
4956,5
4957,7
4958,9
4959,7
4960,3
4961,6
4962,4
4963,7
4964,3
4965,6
4966,1
4967,1
4968,1
4969,4
4970,2
4971,4
4972,1
4973,4
4974,5
4975,2
4976,0
4977,2
4978,7
4979,6
4980,4
4981,6
4982,6
4983,1
4984,2
4985,4
4986,3
4987,3
4988,3
4989,8
4990,9
4991,5
4992,2
4993,8
4994,9
4995,7
4996,3
4997,4
4998,8
4999,1
5000,1
5001,1
5002,6
5003,0
5004,0
5005,3
5006,4
5007,4
5008,7
5009,1
5010,9
5011,3
5012,6
5013,2
5014,2
5015,5
5016,1
5017,3
5018,9
5019,2
5020,4
5021,5
5022,1
5023,8
5024,0
5025,7
5026,7
5027,8
5028,9
5029,3
5030,1
5031,1
5032,5
5033,9
5034,8
5035,3
5036,9
5037,9
5038,3
5039,6
5040,2
5041,9
5042,6
5043,3
5044,0
5045,3
5046,8
5047,3
5048,5
5049,0
5050,8
5051,1
5052,4
5053,8
5054,6
5055,2
5056,2
5057,0
5058,2
5059,9
5060,6
5061,5
5062,3
5063,3
5064,3
5065,0
5066,2
5067,5
5068,2
5069,9
5070,6
5071,1
5072,8
5073,6
5074,2
5075,9
5076,2
5077,1
5078,6
5079,8
5080,8
5081,8
5082,5
5083,4
5084,5
5085,1
5086,1
5087,9
5088,7
5089,6
5090,1
5091,4
5092,9
5093,0
5094,2
5095,3
5096,4
5097,3
5098,1
5099,6
5100,2
5101,0
5102,6
5103,3
5104,5
5105,9
5106,1
5107,0
5108,0
5109,4
5110,0
5111,5
5112,5
5113,0
5114,1
5115,0
5116,4
5117,1
5118,0
5119,0
5120,3
5121,4
5122,0
5123,8
5124,1
5125,7
5126,5
5127,4
5128,6
5129,1
5130,9
5131,1
5132,4
5133,3
5134,2
5135,9
5136,2
5137,4
5138,4
5139,4
5140,4
5141,4
5142,9
5143,5
5144,9
5145,3
5146,0
5147,2
5148,5
5149,2
5150,9
5151,9
5152,6
5153,4
5154,2
5155,1
5156,3
5157,5
5158,4
5159,3
5160,9
5161,0
5162,5
5163,9
5164,5
5165,8
5166,1
5167,6
5168,0
5169,6
5170,8
5171,5
5172,4
5173,0
5174,3
5175,5
5176,8
5177,0
5178,2
5179,2
5180,5
5181,3
5182,8
5183,2
5184,0
5185,3
5186,1
5187,7
5188,6
5189,2
5190,5
5191,2
5192,2
5193,3
5194,4
5195,4
5196,2
5197,4
5198,2
5199,5
5200,8
5201,4
5202,9
5203,4
5204,2
5205,8
5206,4
5207,3
5208,7
5209,5
5210,9
5211,7
5212,7
5213,3
5214,1
5215,6
5216,0
5217,6
5218,7
5219,1
5220,3
5221,1
5222,4
5223,3
5224,2
5225,5
5226,7
5227,4
5228,6
5229,7
5230,3
5231,3
5232,8
5233,3
5234,4
5235,5
5236,4
5237,4
5238,4
5239,5
5240,5
5241,3
5242,4
5243,2
5244,1
5245,1
5246,4
5247,0
5248,9
5249,0
5250,4
5251,8
5252,3
5253,6
5254,4
5255,5
5256,5
5257,0
5258,6
5259,7
5260,8
5261,2
5262,9
5263,9
5264,5
5265,2
5266,3
5267,9
5268,2
5269,9
5270,1
5271,6
5272,0
5273,6
5274,6
5275,8
5276,2
5277,1
5278,2
5279,1
5280,0
5281,6
5282,1
5283,5
5284,9
5285,2
5286,9
5287,7
5288,4
5289,9
5290,4
5291,2
5292,4
5293,9
5294,2
5295,7
5296,7
5297,4
5298,0
5299,7
5300,3
5301,3
5302,1
5303,7
5304,6
5305,6
5306,9
5307,6
5308,2
5309,8
5310,5
5311,2
5312,0
5313,9
5314,4
5315,6
5316,5
5317,9
5318,0
5319,6
5320,9
5321,1
5322,6
5323,8
5324,2
5325,5
5326,1
5327,2
5328,8
5329,4
5330,5
5331,3
5332,5
5333,6
5334,6
5335,2
5336,5
5337,3
5338,6
5339,7
5340,4
5341,4
5342,1
5343,7
5344,0
5345,4
5346,6
5347,5
5348,1
5349,5
5350,9
5351,3
5352,2
5353,3
5354,8
5355,0
5356,9
5357,7
5358,9
5359,0
5360,4
5361,4
5362,5
5363,2
5364,6
5365,8
5366,4
5367,9
5368,3
5369,4
5370,0
5371,6
5372,9
5373,5
5374,5
5375,0
5376,7
5377,0
5378,6
5379,2
5380,9
5381,0
5382,5
5383,5
5384,5
5385,3
5386,3
5387,9
5388,5
5389,3
5390,1
5391,9
5392,2
5393,6
5394,8
5395,0
5396,8
5397,0
5398,1
5399,6
5400,3
5401,9
5402,9
5403,6
5404,4
5405,2
5406,9
5407,5
5408,7
5409,2
5410,1
5411,3
5412,4
5413,8
5414,6
5415,5
5416,4
5417,3
5418,0
5419,8
5420,7
5421,7
5422,8
5423,8
5424,2
5425,6
5426,1
5427,3
5428,8
5429,5
5430,4
5431,8
5432,6
5433,7
5434,1
5435,0
5436,2
5437,4
5438,0
5439,5
5440,4
5441,6
5442,2
5443,8
5444,0
5445,5
5446,0
5447,9
5448,6
5449,2
5450,5
5451,0
5452,7
5453,0
5454,2
5455,0
5456,2
5457,1
5458,7
5459,4
5460,9
5461,3
5462,9
5463,2
5464,6
5465,7
5466,2
5467,9
5468,0
5469,9
5470,9
5471,9
5472,5
5473,1
5474,0
5475,3
5476,6
5477,9
5478,9
5479,1
5480,7
5481,3
5482,1
5483,8
5484,1
5485,3
5486,8
5487,7
5488,9
5489,9
5490,4
5491,3
5492,7
5493,2
5494,2
5495,1
5496,2
5497,0
5498,5
5499,5
5500,2
5501,2
5502,4
5503,1
5504,0
5505,3
5506,6
5507,7
5508,1
5509,1
5510,7
5511,1
5512,4
5513,0
5514,3
5515,4
5516,1
5517,0
5518,4
5519,8
5520,1
5521,6
5522,3
5523,9
5524,4
5525,1
5526,6
5527,6
5528,8
5529,8
5530,4
5531,2
5532,6
5533,8
5534,7
5535,2
5536,2
5537,6
5538,7
5539,9
5540,7
5541,3
5542,5
5543,5
5544,3
5545,8
5546,5
5547,3
5548,8
5549,2
5550,8
5551,5
5552,2
5553,5
5554,2
5555,1
5556,8
5557,8
5558,3
5559,1
5560,0
5561,0
5562,6
5563,8
5564,1
5565,3
5566,2
5567,6
5568,5
5569,4
5570,4
5571,2
5572,2
5573,3
5574,4
5575,8
5576,0
5577,2
5578,3
5579,5
5580,7
5581,9
5582,4
5583,2
5584,5
5585,7
5586,5
5587,5
5588,9
5589,7
5590,1
5591,3
5592,5
5593,2
5594,8
5595,2
5596,5
5597,7
5598,0
5599,0
5600,3
5601,2
5602,4
5603,2
5604,6
5605,0
5606,6
5607,8
5608,3
5609,8
5610,3
5611,7
5612,0
5613,3
5614,4
5615,5
5616,3
5617,0
5618,2
5619,9
5620,8
5621,2
5622,4
5623,4
5624,2
5625,4
5626,1
5627,4
5628,9
5629,0
5630,3
5631,5
5632,4
5633,4
5634,7
5635,6
5636,5
5637,6
5638,6
5639,2
5640,0
5641,5
5642,1
5643,3
5644,2
5645,1
5646,4
5647,2
5648,7
5649,5
5650,6
5651,4
5652,5
5653,4
5654,5
5655,4
5656,0
5657,8
5658,6
5659,9
5660,0
5661,5
5662,7
5663,8
5664,1
5665,1
5666,5
5667,9
5668,4
5669,5
5670,2
5671,2
5672,1
5673,6
5674,2
5675,6
5676,7
5677,1
5678,8
5679,8
5680,9
5681,0
5682,0
5683,4
5684,8
5685,0
5686,0
5687,1
5688,6
5689,1
5690,5
5691,9
5692,6
5693,3
5694,7
5695,4
5696,8
5697,2
5698,3
5699,5
5700,0
5701,9
5702,3
5703,5
5704,2
5705,5
5706,2
5707,4
5708,4
5709,1
5710,0
5711,4
5712,6
5713,2
5714,0
5715,8
5716,6
5717,6
5718,3
5719,2
5720,3
5721,6
5722,6
5723,3
5724,7
5725,8
5726,2
5727,9
5728,7
5729,1
5730,1
5731,0
5732,0
5733,9
5734,7
5735,9
5736,6
5737,2
5738,9
5739,7
5740,4
5741,4
5742,4
5743,4
5744,6
5745,3
5746,4
5747,2
5748,0
5749,3
5750,4
5751,3
5752,3
5753,8
5754,1
5755,1
5756,7
5757,1
5758,6
5759,1
5760,5
5761,7
5762,2
5763,1
5764,4
5765,8
5766,1
5767,8
5768,2
5769,5
5770,9
5771,4
5772,1
5773,0
5774,2
5775,1
5776,8
5777,8
5778,0
5779,1
5780,5
5781,8
5782,6
5783,5
5784,4
5785,5
5786,5
5787,6
5788,9
5789,2
5790,8
5791,2
5792,4
5793,7
5794,2
5795,9
5796,2
